OMNIWeb Plus Browser Results
2025 264 17    10
2025 264 18    10
2025 264 19     8
2025 264 20     8
2025 264 21    10
2025 264 22    13
2025 264 23    17
2025 265  0    17
2025 265  1    24
2025 265  2    18
2025 265  3    17
2025 265  4    12
2025 265  5    18
2025 265  6    24
2025 265  7    19
2025 265  8    19
2025 265  9    26
2025 265 10    29
2025 265 11    31
2025 265 12    16
2025 265 13    25
2025 265 14    29
2025 265 15    28
2025 265 16    18
2025 265 17    10
2025 265 18     1
2025 265 19    -8
2025 265 20    -8
2025 265 21    -4
2025 265 22     1
2025 265 23     2
2025 266  0    -2
2025 266  1   -12
2025 266  2   -14
2025 266  3   -16
2025 266  4   -13
2025 266  5   -12
2025 266  6   -16
2025 266  7    -8
2025 266  8    -4
2025 266  9    -2
2025 266 10    -6
2025 266 11    -4
2025 266 12    -9
2025 266 13    -6
2025 266 14    -5
2025 266 15   -12
2025 266 16   -13
2025 266 17    -8
2025 266 18    -6
2025 266 19   -12
2025 266 20    -8
2025 266 21    -9
2025 266 22   -10
2025 266 23   -11
2025 267  0   -12
2025 267  1   -10
2025 267  2   -10
2025 267  3    -9
2025 267  4    -4
2025 267  5     1
2025 267  6     2
2025 267  7     3
2025 267  8     2
2025 267  9     1
2025 267 10     0
2025 267 11    -3
2025 267 12    -4
2025 267 13    -2
2025 267 14     3
2025 267 15     1
2025 267 16     1
2025 267 17     3
2025 267 18     4
2025 267 19     5
2025 267 20     7
2025 267 21     5
2025 267 22     3
2025 267 23     6
2025 268  0     5
2025 268  1     3
2025 268  2     1
2025 268  3    -2
2025 268  4     2
2025 268  5     7
2025 268  6     7
2025 268  7     6
2025 268  8     2
2025 268  9    -6
2025 268 10    -5
2025 268 11     1
2025 268 12     1
2025 268 13     2
2025 268 14     4
2025 268 15     3
2025 268 16    -2
2025 268 17     1
2025 268 18     4
2025 268 19     2
2025 268 20     1
2025 268 21     1
2025 268 22    -1
2025 268 23    -4
2025 269  0    -8
2025 269  1    -8
2025 269  2    -6
2025 269  3    -8
2025 269  4    -8
2025 269  5    -1
2025 269  6     1
2025 269  7     2
2025 269  8     2
2025 269  9     2
2025 269 10     2
2025 269 11     1
2025 269 12     4
2025 269 13     7
2025 269 14     7
2025 269 15     5
2025 269 16     3
2025 269 17     3
2025 269 18     6
2025 269 19     5
2025 269 20     9
2025 269 21    15
2025 269 22    13
2025 269 23    10
2025 270  0     6
2025 270  1     3
2025 270  2     5
2025 270  3     7
2025 270  4    11
2025 270  5    12
2025 270  6    14
2025 270  7    14
2025 270  8    11
2025 270  9     9
2025 270 10     9
2025 270 11     8
2025 270 12     9
2025 270 13    11
2025 270 14     9
2025 270 15     9
2025 270 16     9
2025 270 17    13
2025 270 18    15
2025 270 19    14
2025 270 20    12
2025 270 21    12
2025 270 22    12
2025 270 23    11
2025 271  0    16
2025 271  1    11
2025 271  2     0
2025 271  3     3
2025 271  4    10
2025 271  5    18
2025 271  6    18
2025 271  7    16
2025 271  8    16
2025 271  9    16
2025 271 10    15
2025 271 11    18
2025 271 12    17
2025 271 13    17
2025 271 14    15
2025 271 15    13
2025 271 16     6
2025 271 17     1
2025 271 18     8
2025 271 19     9
2025 271 20    14
2025 271 21     9
2025 271 22     7
2025 271 23     7
2025 272  0     2
2025 272  1    -2
2025 272  2    -2
2025 272  3   -10
2025 272  4   -15
2025 272  5   -13
2025 272  6   -13
2025 272  7   -21
2025 272  8   -34
2025 272  9   -53
2025 272 10   -68
2025 272 11   -62
2025 272 12   -57
2025 272 13   -53
2025 272 14   -58
2025 272 15   -69
2025 272 16   -79
2025 272 17   -82
2025 272 18   -85
2025 272 19   -86
2025 272 20   -72
2025 272 21   -65
2025 272 22   -63
2025 272 23   -55
2025 273  0   -46
2025 273  1   -40
2025 273  2   -46
2025 273  3   -37
2025 273  4   -66
2025 273  5   -74
2025 273  6   -90
2025 273  7  -106
2025 273  8  -103
2025 273  9   -88
2025 273 10   -80
2025 273 11   -87
2025 273 12   -84
2025 273 13   -69
2025 273 14   -64
2025 273 15   -66
2025 273 16   -71
2025 273 17   -69
2025 273 18   -78
2025 273 19   -78
2025 273 20   -71
2025 273 21   -73
2025 273 22   -72
2025 273 23   -63
2025 274  0   -68
2025 274  1   -74
2025 274  2   -75
2025 274  3   -68
2025 274  4   -66
2025 274  5   -77
2025 274  6   -74
2025 274  7   -65
2025 274  8   -75
2025 274  9   -62
2025 274 10   -53
2025 274 11   -50
2025 274 12   -52
2025 274 13   -56
2025 274 14   -60
2025 274 15   -57
2025 274 16   -52
2025 274 17   -53
2025 274 18   -59
2025 274 19   -67
2025 274 20   -66
2025 274 21   -65
2025 274 22   -58
2025 274 23   -52
2025 275  0   -49
2025 275  1   -70
2025 275  2   -77
2025 275  3   -72
2025 275  4   -73
2025 275  5   -89
2025 275  6   -78
2025 275  7   -72
2025 275  8   -80
2025 275  9   -78
2025 275 10   -67
2025 275 11   -74
2025 275 12   -74
2025 275 13   -72
2025 275 14   -66
2025 275 15   -55
2025 275 16   -51
2025 275 17   -51
2025 275 18   -51
2025 275 19   -48
2025 275 20   -47
2025 275 21   -60
2025 275 22   -66
2025 275 23   -63
2025 276  0   -58
2025 276  1   -62
2025 276  2   -65
2025 276  3   -66
2025 276  4   -65
2025 276  5   -60
2025 276  6   -64
2025 276  7   -57
2025 276  8   -56
2025 276  9   -63
2025 276 10   -53
2025 276 11   -45
2025 276 12   -44
2025 276 13   -45
2025 276 14   -47
2025 276 15   -43
2025 276 16   -38
2025 276 17   -42
2025 276 18   -45
2025 276 19   -40
2025 276 20   -42
2025 276 21   -44
2025 276 22   -40
2025 276 23   -39
2025 277  0   -39
2025 277  1   -39
2025 277  2   -41
2025 277  3   -43
2025 277  4   -42
2025 277  5   -45
2025 277  6   -44
2025 277  7   -45
2025 277  8   -46
2025 277  9   -41
2025 277 10   -44
2025 277 11   -44
2025 277 12   -47
2025 277 13   -55
2025 277 14   -51
2025 277 15   -42
2025 277 16   -36
2025 277 17   -39
2025 277 18   -41
2025 277 19   -39
2025 277 20   -37
2025 277 21   -35
2025 277 22   -36
2025 277 23   -35
2025 278  0   -29
2025 278  1   -33
2025 278  2   -32
2025 278  3   -31
2025 278  4   -34
2025 278  5   -36
2025 278  6   -34
2025 278  7   -30
2025 278  8   -27
2025 278  9   -29
2025 278 10   -29
2025 278 11   -29
2025 278 12   -24
2025 278 13   -23
2025 278 14   -24
2025 278 15   -21
2025 278 16   -19
2025 278 17   -20
2025 278 18   -21
2025 278 19   -20
2025 278 20   -20
2025 278 21   -21
2025 278 22   -21
2025 278 23   -17
2025 279  0   -15
2025 279  1   -12
2025 279  2   -11
2025 279  3   -11
2025 279  4   -11
2025 279  5   -11
2025 279  6   -11
2025 279  7    -8
2025 279  8   -10
2025 279  9   -13
2025 279 10   -10
2025 279 11   -10
2025 279 12   -11
2025 279 13   -10
2025 279 14   -10
2025 279 15    -9
2025 279 16   -10
2025 279 17    -9
2025 279 18    -6
2025 279 19    -9
2025 279 20   -10
2025 279 21   -10
2025 279 22   -12
2025 279 23   -13
2025 280  0   -16
2025 280  1   -21
2025 280  2   -19
2025 280  3   -21
2025 280  4   -22
2025 280  5   -19
2025 280  6   -20
2025 280  7   -19
2025 280  8   -18
2025 280  9   -21
2025 280 10   -26
2025 280 11   -33
2025 280 12   -46
2025 280 13   -44
2025 280 14   -44
2025 280 15   -38
2025 280 16   -36
2025 280 17   -33
2025 280 18   -30
2025 280 19   -31
2025 280 20   -30
2025 280 21   -30
2025 280 22   -28
2025 280 23   -28
2025 281  0   -28
2025 281  1   -31
2025 281  2   -33
2025 281  3   -34
2025 281  4   -36
2025 281  5   -29
2025 281  6   -25
2025 281  7   -27
2025 281  8   -28
2025 281  9   -27
2025 281 10   -27
2025 281 11   -31
2025 281 12   -24
2025 281 13   -26
2025 281 14   -25
2025 281 15   -26
2025 281 16   -23
2025 281 17   -23
2025 281 18   -22
2025 281 19   -18
2025 281 20   -14
2025 281 21    -9
2025 281 22    -6
2025 281 23    -4
2025 282  0    -3
2025 282  1    -1
2025 282  2    -2
2025 282  3    -5
2025 282  4    -5
2025 282  5    -4
2025 282  6     0
2025 282  7    -3
2025 282  8     2
2025 282  9     8
2025 282 10    11
2025 282 11    10
2025 282 12    11
2025 282 13    12
2025 282 14    10
2025 282 15    12
2025 282 16     7
2025 282 17     4
2025 282 18     0
2025 282 19    -1
2025 282 20    -9
2025 282 21   -17
2025 282 22   -17
2025 282 23   -17
2025 283  0   -18
2025 283  1   -15
2025 283  2   -16
2025 283  3   -15
2025 283  4   -13
2025 283  5   -17
2025 283  6   -14
2025 283  7    -8
2025 283  8    -6
2025 283  9    -3
2025 283 10    -1
2025 283 11     0
2025 283 12    -3
2025 283 13    -6
2025 283 14    -5
2025 283 15    -7
2025 283 16    -6
2025 283 17    -3
2025 283 18    -1
2025 283 19    -4
2025 283 20    -4
2025 283 21    -7
2025 283 22    -2
2025 283 23     5
2025 284  0     6
2025 284  1     6
2025 284  2    10
2025 284  3     8
2025 284  4     7
2025 284  5     1
2025 284  6    -4
2025 284  7   -14
2025 284  8   -16
2025 284  9   -19
2025 284 10   -17
2025 284 11   -10
2025 284 12   -14
2025 284 13   -23
2025 284 14   -21
2025 284 15   -17
2025 284 16    -9
2025 284 17    -7
2025 284 18    -5
2025 284 19     2
2025 284 20     8
2025 284 21    -1
2025 284 22    -6
2025 284 23    -1
2025 285  0    -3
2025 285  1     0
2025 285  2     0
2025 285  3   -11
2025 285  4    -6
2025 285  5    -8
2025 285  6   -13
2025 285  7   -11
2025 285  8   -11
2025 285  9    -9
2025 285 10   -14
2025 285 11   -23
2025 285 12   -29
2025 285 13   -24
2025 285 14   -22
2025 285 15   -29
2025 285 16   -23
2025 285 17   -25
2025 285 18   -26
2025 285 19   -38
2025 285 20   -40
2025 285 21   -30
2025 285 22   -32
2025 285 23   -37
2025 286  0   -25
2025 286  1   -25
2025 286  2   -29
2025 286  3   -31
2025 286  4   -29
2025 286  5   -24
2025 286  6   -28
2025 286  7   -28
2025 286  8   -26
2025 286  9   -25
2025 286 10   -18
2025 286 11   -17
2025 286 12   -23
2025 286 13   -24
2025 286 14   -21
2025 286 15   -19
2025 286 16   -18
2025 286 17   -15
2025 286 18   -14
2025 286 19   -10
2025 286 20    -5
2025 286 21    -4
2025 286 22    -7
2025 286 23    -8
2025 287  0   -10
2025 287  1   -10
2025 287  2   -11
2025 287  3   -12
2025 287  4   -10
2025 287  5    -9
2025 287  6    -7
2025 287  7    -4
2025 287  8    -3
2025 287  9    -4
2025 287 10    -1
2025 287 11    -2
2025 287 12    -4
2025 287 13    -3
2025 287 14    -4
2025 287 15    -5
2025 287 16    -5
2025 287 17    -2
2025 287 18     0
2025 287 19     3
2025 287 20     5
2025 287 21     5
2025 287 22     1
2025 287 23     1
2025 288  0    -4
2025 288  1    -9
2025 288  2   -13
2025 288  3   -13
2025 288  4   -11
2025 288  5   -12
2025 288  6   -14
2025 288  7   -13
2025 288  8   -17
2025 288  9   -17
2025 288 10   -12
2025 288 11    -8
2025 288 12   -10
2025 288 13   -11
2025 288 14    -9
2025 288 15    -5
2025 288 16    -1
2025 288 17     0
2025 288 18    -2
2025 288 19    -2
2025 288 20    -1
2025 288 21     0
2025 288 22     0
2025 288 23     1
2025 289  0     4
2025 289  1     5
2025 289  2     6
2025 289  3     8
2025 289  4     8
2025 289  5     8
2025 289  6     7
2025 289  7     6
2025 289  8     6
2025 289  9     2
2025 289 10     1
2025 289 11     1
2025 289 12     0
2025 289 13     1
2025 289 14     2
2025 289 15     3
2025 289 16     4
2025 289 17     4
2025 289 18     3
2025 289 19     3
2025 289 20     2
2025 289 21     6
2025 289 22     9
2025 289 23    11
2025 290  0    15
2025 290  1    16
2025 290  2    14
2025 290  3    17
2025 290  4    18
2025 290  5    16
2025 290  6    18
2025 290  7    25
2025 290  8    32
2025 290  9    28
2025 290 10    26
2025 290 11    12
2025 290 12    22
2025 290 13    25
2025 290 14    21
2025 290 15    23
2025 290 16    22
2025 290 17    20
2025 290 18    18
2025 290 19    19
2025 290 20    16
2025 290 21    20
2025 290 22    18
2025 290 23    14
2025 291  0    13
2025 291  1    20
2025 291  2    23
2025 291  3    19
2025 291  4    19
2025 291  5     9
2025 291  6   -12
2025 291  7   -20
2025 291  8   -28
2025 291  9   -21
2025 291 10   -19
2025 291 11   -31
2025 291 12   -24
2025 291 13   -16
2025 291 14   -15
2025 291 15   -13
2025 291 16   -10
2025 291 17   -25
2025 291 18   -48
2025 291 19   -59
2025 291 20   -50
2025 291 21   -57
2025 291 22   -50
2025 291 23   -45
2025 292  0   -44
2025 292  1   -40
2025 292  2   -38
2025 292  3   -41
2025 292  4   -46
2025 292  5   -38
2025 292  6   -37
2025 292  7   -37
2025 292  8   -39
2025 292  9   -35
2025 292 10   -30
2025 292 11   -27
2025 292 12   -27
2025 292 13   -27
2025 292 14   -18
2025 292 15   -16
2025 292 16   -17
2025 292 17   -15
2025 292 18   -19
2025 292 19   -22
2025 292 20   -20
2025 292 21   -16
2025 292 22   -13
2025 292 23   -16
2025 293  0   -13
2025 293  1   -11
2025 293  2   -14
2025 293  3   -20
2025 293  4   -22
2025 293  5   -19
2025 293  6   -19
2025 293  7   -14
2025 293  8   -13
2025 293  9   -15
2025 293 10   -15
2025 293 11   -13
2025 293 12   -14
2025 293 13   -13
2025 293 14   -15
2025 293 15   -12
2025 293 16    -7
2025 293 17    -6
2025 293 18    -5
2025 293 19    -5
2025 293 20    -3
2025 293 21    -6
2025 293 22    -8
2025 293 23    -7
2025 294  0    -3
2025 294  1    -9
2025 294  2   -15
2025 294  3   -16
2025 294  4   -11
2025 294  5    -9
2025 294  6    -8
2025 294  7    -7
2025 294  8    -8
2025 294  9   -10
2025 294 10    -7
2025 294 11    -4
2025 294 12    -5
2025 294 13    -6
2025 294 14    -5
2025 294 15    -3
2025 294 16     1
2025 294 17    -1
2025 294 18    -6
2025 294 19    -7
2025 294 20    -7
2025 294 21    -9
2025 294 22    -6
2025 294 23    -5
2025 295  0    -4
2025 295  1    -4
2025 295  2    -3
2025 295  3    -4
2025 295  4     0
2025 295  5     2
2025 295  6     1
2025 295  7     3
2025 295  8     3
2025 295  9     2
2025 295 10     3
2025 295 11     3
2025 295 12     4
2025 295 13     5
2025 295 14     5
2025 295 15     4
2025 295 16     3
2025 295 17     1
2025 295 18     0
2025 295 19     4
2025 295 20     9
2025 295 21     8
2025 295 22     4
2025 295 23     1
2025 296  0     4
2025 296  1     5
2025 296  2     2
2025 296  3     2
2025 296  4     4
2025 296  5     3
2025 296  6     3
2025 296  7     3
2025 296  8     1
2025 296  9     1
2025 296 10     3
2025 296 11     6
2025 296 12     1
2025 296 13    -1
2025 296 14     3
2025 296 15     7
2025 296 16    11
2025 296 17    11
2025 296 18    12
2025 296 19     8
2025 296 20    11
2025 296 21     8
2025 296 22    10
2025 296 23     7
2025 297  0     8
2025 297  1     3
2025 297  2     2
2025 297  3     2
2025 297  4     1
2025 297  5     2
2025 297  6    -2
2025 297  7    -1
2025 297  8    -5
2025 297  9    -7
2025 297 10    -3
2025 297 11    -1
2025 297 12    -4
2025 297 13    -6
2025 297 14    -5
2025 297 15     0
2025 297 16     4
2025 297 17     4
2025 297 18     1
2025 297 19    -1
2025 297 20     3
2025 297 21     5
2025 297 22     7
2025 297 23     5
2025 298  0     2
2025 298  1     0
2025 298  2     1
2025 298  3     4
2025 298  4     4
2025 298  5    -6
2025 298  6    -9
2025 298  7    -6
2025 298  8    -4
2025 298  9    -1
2025 298 10     1
2025 298 11     4
2025 298 12     1
2025 298 13     3
2025 298 14    -2
2025 298 15    -1
2025 298 16     3
2025 298 17     5
2025 298 18     7
2025 298 19     8
2025 298 20     9
2025 298 21    11
2025 298 22    13
2025 298 23    11
2025 299  0    11
2025 299  1    13
2025 299  2    15
2025 299  3    14
2025 299  4    11
2025 299  5    10
2025 299  6     8
2025 299  7     6
2025 299  8     4
2025 299  9     4
2025 299 10     3
2025 299 11     8
2025 299 12     8
2025 299 13     6
2025 299 14     6
2025 299 15     4
2025 299 16     1
2025 299 17     4
2025 299 18     7
2025 299 19     9
2025 299 20    12
2025 299 21    14
2025 299 22    17
2025 299 23    18
2025 300  0    18
2025 300  1    16
2025 300  2    14
2025 300  3    15
2025 300  4    16
2025 300  5    17
2025 300  6    16
2025 300  7    15
2025 300  8    10
2025 300  9    10
2025 300 10    10
2025 300 11    13
2025 300 12    14
2025 300 13    14
2025 300 14    19
2025 300 15    22
2025 300 16    22
2025 300 17    14
2025 300 18     9
2025 300 19     6
2025 300 20     4
2025 300 21     7
2025 300 22     8
2025 300 23     8
2025 301  0    12
2025 301  1    13
2025 301  2     8
2025 301  3     4
2025 301  4     0
2025 301  5    -4
2025 301  6    -7
2025 301  7    -1
2025 301  8     4
2025 301  9     2
2025 301 10     3
2025 301 11     6
2025 301 12     3
2025 301 13     2
2025 301 14     4
2025 301 15     4
2025 301 16     1
2025 301 17     2
2025 301 18    -6
2025 301 19   -13
2025 301 20   -20
2025 301 21   -16
2025 301 22   -17
2025 301 23   -19
2025 302  0   -14
2025 302  1    -5
2025 302  2    -6
2025 302  3    -9
2025 302  4    -8
2025 302  5    -3
2025 302  6   -11
2025 302  7    -7
2025 302  8    -6
2025 302  9    -9
2025 302 10   -11
2025 302 11    -6
2025 302 12    -3
2025 302 13    -5
2025 302 14    -4
2025 302 15    -6
2025 302 16   -16
2025 302 17   -36
2025 302 18   -35
2025 302 19   -30
2025 302 20   -26
2025 302 21   -24
2025 302 22   -20
2025 302 23   -33
2025 303  0   -36
2025 303  1   -26
2025 303  2   -22
2025 303  3   -21
2025 303  4   -23
2025 303  5   -17
2025 303  6   -20
2025 303  7   -25
2025 303  8   -34
2025 303  9   -50
2025 303 10   -48
2025 303 11   -52
2025 303 12   -57
2025 303 13   -67
2025 303 14   -68
2025 303 15   -62
2025 303 16   -65
2025 303 17   -61
2025 303 18   -51
2025 303 19   -43
2025 303 20   -44
2025 303 21   -47
2025 303 22   -38
2025 303 23   -40
2025 304  0   -38
2025 304  1   -40
2025 304  2   -46
2025 304  3   -50
2025 304  4   -48
2025 304  5   -46
2025 304  6   -41
2025 304  7   -42
2025 304  8   -37
2025 304  9   -45
2025 304 10   -49
2025 304 11   -41
2025 304 12   -40
2025 304 13   -44
2025 304 14   -47
2025 304 15   -40
2025 304 16   -40
2025 304 17   -44
2025 304 18   -40
2025 304 19   -39
2025 304 20   -36
2025 304 21   -29
2025 304 22   -27
2025 304 23   -26
2025 305  0   -13
2025 305  1   -12
2025 305  2   -12
2025 305  3   -11
2025 305  4   -11
2025 305  5   -13
2025 305  6   -14
2025 305  7   -11
2025 305  8    -9
2025 305  9    -8
2025 305 10    -9
2025 305 11    -9
2025 305 12    -7
2025 305 13    -8
2025 305 14   -11
2025 305 15   -13
2025 305 16   -10
2025 305 17    -9
2025 305 18    -9
2025 305 19    -2
2025 305 20    -3
2025 305 21    -5
2025 305 22    -5
2025 305 23    -4
2025 306  0   -10
2025 306  1   -12
2025 306  2   -11
2025 306  3    -4
2025 306  4   -10
2025 306  5   -15
2025 306  6   -15
2025 306  7   -14
2025 306  8   -18
2025 306  9   -21
2025 306 10   -19
2025 306 11   -14
2025 306 12   -12
2025 306 13   -11
2025 306 14   -14
2025 306 15   -13
2025 306 16    -9
2025 306 17    -8
2025 306 18    -9
2025 306 19    -9
2025 306 20    -6
2025 306 21   -10
2025 306 22    -7
2025 306 23    -6
2025 307  0    -4
2025 307  1    -4
2025 307  2    -6
2025 307  3    -7
2025 307  4   -14
2025 307  5   -19
2025 307  6   -19
2025 307  7   -21
2025 307  8   -17
2025 307  9   -20
2025 307 10   -25
2025 307 11   -27
2025 307 12   -23
2025 307 13   -27
2025 307 14   -31
2025 307 15   -24
2025 307 16   -22
2025 307 17   -22
2025 307 18   -24
2025 307 19   -24
2025 307 20   -23
2025 307 21   -23
2025 307 22   -24
2025 307 23   -24
2025 308  0   -28
2025 308  1   -24
2025 308  2   -20
2025 308  3   -19
2025 308  4   -19
2025 308  5   -19
